gene_id_x,snp_count,exon_length,snp_density,gene_norm_x,gene_map,gene_id_y,expression,gene_norm_y
rna-NM_176751.5,222,7249,0.0306249137812112,NM_176751,FBgn0263706,FBgn0263706,48.968774703557315,FBgn0263706
rna-NM_001298444.1,222,7249,0.0306249137812112,NM_001298444,FBgn0263706,FBgn0263706,48.968774703557315,FBgn0263706
rna-NM_132990.3,220,7067,0.031130607046837414,NM_132990,FBgn0263706,FBgn0263706,48.968774703557315,FBgn0263706
rna-NM_001272716.1,220,7067,0.031130607046837414,NM_001272716,FBgn0263706,FBgn0263706,48.968774703557315,FBgn0263706
rna-NM_001298445.1,227,7346,0.030901170705145656,NM_001298445,FBgn0263706,FBgn0263706,48.968774703557315,FBgn0263706
rna-NM_001298446.1,169,3855,0.04383916990920882,NM_001298446,FBgn0028343,FBgn0028343,100.77865612648222,FBgn0028343
rna-NM_132993.3,170,3870,0.04392764857881137,NM_132993,FBgn0028343,FBgn0028343,100.77865612648222,FBgn0028343
rna-NM_167569.2,177,3876,0.0456656346749226,NM_167569,FBgn0028343,FBgn0028343,100.77865612648222,FBgn0028343
rna-NM_167570.2,163,3569,0.04567105631829644,NM_167570,FBgn0028343,FBgn0028343,100.77865612648222,FBgn0028343
rna-NM_001272720.1,146,2734,0.053401609363569864,NM_001272720,FBgn0030847,FBgn0030847,19.930039525691697,FBgn0030847
rna-NM_001272719.1,144,2713,0.05307777368227055,NM_001272719,FBgn0030847,FBgn0030847,19.930039525691697,FBgn0030847
rna-NM_001272718.1,144,2707,0.05319541928333949,NM_001272718,FBgn0030847,FBgn0030847,19.930039525691697,FBgn0030847
rna-NM_001272721.1,140,2611,0.05361930294906166,NM_001272721,FBgn0030847,FBgn0030847,19.930039525691697,FBgn0030847
rna-NM_132995.2,119,2360,0.050423728813559325,NM_132995,FBgn0030847,FBgn0030847,19.930039525691697,FBgn0030847
rna-NM_167571.2,105,2255,0.04656319290465632,NM_167571,FBgn0030847,FBgn0030847,19.930039525691697,FBgn0030847
rna-NM_001298447.1,262,5288,0.04954614220877458,NM_001298447,FBgn0026313,FBgn0026313,180.11462450592884,FBgn0026313
rna-NM_001169310.2,261,5282,0.049413101098068915,NM_001169310,FBgn0026313,FBgn0026313,180.11462450592884,FBgn0026313
rna-NM_001272726.2,217,4485,0.048383500557413604,NM_001272726,FBgn0026313,FBgn0026313,180.11462450592884,FBgn0026313
rna-NM_132996.4,218,4500,0.04844444444444444,NM_132996,FBgn0026313,FBgn0026313,180.11462450592884,FBgn0026313
rna-NM_001272725.2,236,4862,0.04853969559851913,NM_001272725,FBgn0026313,FBgn0026313,180.11462450592884,FBgn0026313
rna-NM_132997.3,72,1882,0.03825717321997875,NM_132997,FBgn0030850,FBgn0030850,122.65217391304348,FBgn0030850
rna-NM_001144745.2,72,2163,0.033287101248266296,NM_001144745,FBgn0030850,FBgn0030850,122.65217391304348,FBgn0030850
rna-NM_132998.2,38,1260,0.03015873015873016,NM_132998,FBgn0030851,FBgn0030851,27.40316205533597,FBgn0030851
rna-NM_001298448.1,86,1978,0.043478260869565216,NM_001298448,FBgn0267967,FBgn0267967,10.91264822134387,FBgn0267967
rna-NM_132999.3,87,1984,0.043850806451612906,NM_132999,FBgn0267967,FBgn0267967,10.91264822134387,FBgn0267967
rna-NM_133000.3,31,1064,0.02913533834586466,NM_133000,FBgn0030853,FBgn0030853,7.969960474308299,FBgn0030853
rna-NM_001298449.1,29,906,0.03200883002207505,NM_001298449,FBgn0030853,FBgn0030853,7.969960474308299,FBgn0030853
rna-NM_001298450.1,66,1767,0.03735144312393888,NM_001298450,FBgn0030854,FBgn0030854,31.063241106719367,FBgn0030854
rna-NM_133001.3,66,1770,0.03728813559322034,NM_133001,FBgn0030854,FBgn0030854,31.063241106719367,FBgn0030854
rna-NM_133002.2,94,2647,0.03551190026445032,NM_133002,FBgn0030855,FBgn0030855,10.059288537549406,FBgn0030855
rna-NM_001272730.1,282,6742,0.041827350934440816,NM_001272730,FBgn0026375,FBgn0026375,417.40711462450594,FBgn0026375
rna-NM_001272729.1,296,7411,0.039940628795034405,NM_001272729,FBgn0026375,FBgn0026375,417.40711462450594,FBgn0026375
rna-NM_167573.2,304,7639,0.03979578478858489,NM_167573,FBgn0026375,FBgn0026375,417.40711462450594,FBgn0026375
rna-NM_001272728.1,304,7693,0.03951644352008319,NM_001272728,FBgn0026375,FBgn0026375,417.40711462450594,FBgn0026375
rna-NM_001272727.1,295,7301,0.04040542391453226,NM_001272727,FBgn0026375,FBgn0026375,417.40711462450594,FBgn0026375
rna-NM_167572.2,294,7348,0.040010887316276535,NM_167572,FBgn0026375,FBgn0026375,417.40711462450594,FBgn0026375
rna-NM_133003.3,215,5872,0.03661444141689373,NM_133003,FBgn0026375,FBgn0026375,417.40711462450594,FBgn0026375
rna-NM_133004.2,132,3668,0.03598691384950927,NM_133004,FBgn0030858,FBgn0030858,20.711462450592887,FBgn0030858
rna-NM_001272732.1,230,7896,0.02912867274569402,NM_001272732,FBgn0250788,FBgn0250788,41.85770750988142,FBgn0250788
rna-NM_078664.3,228,7671,0.02972233085647243,NM_078664,FBgn0250788,FBgn0250788,41.85770750988142,FBgn0250788
rna-NM_001272731.1,230,7718,0.02980046644208344,NM_001272731,FBgn0250788,FBgn0250788,41.85770750988142,FBgn0250788
rna-NM_167574.2,215,5224,0.04115620214395099,NM_167574,FBgn0263258,FBgn0263258,16.771541501976287,FBgn0263258
rna-NM_001298451.1,216,5175,0.04173913043478261,NM_001298451,FBgn0263258,FBgn0263258,16.771541501976287,FBgn0263258
rna-NM_001298452.1,202,5746,0.03515489035851027,NM_001298452,FBgn0263258,FBgn0263258,16.771541501976287,FBgn0263258
rna-NM_206773.2,204,4682,0.043571123451516446,NM_206773,FBgn0263258,FBgn0263258,16.771541501976287,FBgn0263258
rna-NM_001298453.1,226,5219,0.04330331481126653,NM_001298453,FBgn0263258,FBgn0263258,16.771541501976287,FBgn0263258
rna-NM_001298455.1,160,3297,0.048528965726417954,NM_001298455,FBgn0030863,FBgn0030863,347.77470355731225,FBgn0030863
rna-NM_133009.3,132,2689,0.04908888062476757,NM_133009,FBgn0030863,FBgn0030863,347.77470355731225,FBgn0030863
rna-NM_001298454.1,123,2442,0.05036855036855037,NM_001298454,FBgn0030863,FBgn0030863,347.77470355731225,FBgn0030863
rna-NM_001038763.2,117,2119,0.05521472392638037,NM_001038763,FBgn0030863,FBgn0030863,347.77470355731225,FBgn0030863
rna-NM_133010.5,131,3032,0.04320580474934037,NM_133010,FBgn0026192,FBgn0026192,183.2687747035573,FBgn0026192
rna-NM_167575.2,98,2564,0.038221528861154444,NM_167575,FBgn0026192,FBgn0026192,183.2687747035573,FBgn0026192
rna-NM_133011.3,74,1643,0.04503956177723676,NM_133011,FBgn0030864,FBgn0030864,243.3320158102767,FBgn0030864
rna-NM_133012.5,247,6323,0.03906373556855923,NM_133012,FBgn0261570,FBgn0261570,45.355731225296445,FBgn0261570
rna-NM_001201734.3,241,6100,0.03950819672131148,NM_001201734,FBgn0261570,FBgn0261570,45.355731225296445,FBgn0261570
rna-NM_001298457.1,238,6028,0.03948241539482415,NM_001298457,FBgn0261570,FBgn0261570,45.355731225296445,FBgn0261570
rna-NM_001103542.4,241,6073,0.0396838465338383,NM_001103542,FBgn0261570,FBgn0261570,45.355731225296445,FBgn0261570
rna-NM_001298458.1,238,6022,0.03952175357024244,NM_001298458,FBgn0261570,FBgn0261570,45.355731225296445,FBgn0261570
rna-NM_001298456.1,219,5411,0.04047311033080762,NM_001298456,FBgn0261570,FBgn0261570,45.355731225296445,FBgn0261570
rna-NM_167576.3,219,5390,0.040630797773654914,NM_167576,FBgn0261570,FBgn0261570,45.355731225296445,FBgn0261570
rna-NM_001298459.1,264,7345,0.0359428182437032,NM_001298459,FBgn0261570,FBgn0261570,45.355731225296445,FBgn0261570
rna-NM_001201733.1,264,7324,0.03604587657018023,NM_001201733,FBgn0261570,FBgn0261570,45.355731225296445,FBgn0261570
rna-NM_133015.2,27,531,0.05084745762711865,NM_133015,FBgn0030868,FBgn0030868,1.0893280632411069,FBgn0030868
rna-NM_001272733.2,29,4906,0.0059111292295148795,NM_001272733,FBgn0030869,FBgn0030869,116.56126482213439,FBgn0030869
rna-NM_078666.4,27,4836,0.005583126550868486,NM_078666,FBgn0030869,FBgn0030869,116.56126482213439,FBgn0030869
rna-NM_001298462.1,60,1972,0.030425963488843813,NM_001298462,FBgn0030870,FBgn0030870,84.3913043478261,FBgn0030870
rna-NM_133016.3,59,1860,0.031720430107526884,NM_133016,FBgn0030870,FBgn0030870,84.3913043478261,FBgn0030870
rna-NM_078667.4,41,1124,0.036476868327402136,NM_078667,FBgn0000617,FBgn0000617,26.474308300395258,FBgn0000617
rna-NM_133017.4,51,1224,0.041666666666666664,NM_133017,FBgn0030871,FBgn0030871,83.3201581027668,FBgn0030871
rna-NM_001201735.2,54,2022,0.026706231454005934,NM_001201735,FBgn0030872,FBgn0030872,31.476284584980245,FBgn0030872
rna-NM_133018.4,53,1803,0.029395452024403773,NM_133018,FBgn0030872,FBgn0030872,31.476284584980245,FBgn0030872
rna-NM_001298463.1,50,1693,0.029533372711163616,NM_001298463,FBgn0030872,FBgn0030872,31.476284584980245,FBgn0030872
rna-NM_167577.3,51,1664,0.03064903846153846,NM_167577,FBgn0030873,FBgn0030873,249.67193675889328,FBgn0030873
rna-NM_167578.3,52,1740,0.029885057471264367,NM_167578,FBgn0030873,FBgn0030873,249.67193675889328,FBgn0030873
rna-NM_133019.4,57,1884,0.030254777070063694,NM_133019,FBgn0030873,FBgn0030873,249.67193675889328,FBgn0030873
rna-NM_167579.2,45,1487,0.03026227303295225,NM_167579,FBgn0030873,FBgn0030873,249.67193675889328,FBgn0030873
rna-NM_133020.4,31,1309,0.023682200152788387,NM_133020,FBgn0030874,FBgn0030874,9.834387351778656,FBgn0030874
rna-NM_167580.2,27,817,0.033047735618115054,NM_167580,FBgn0052554,FBgn0052554,1.2280632411067183,FBgn0052554
rna-NM_001201738.1,29,767,0.03780964797913951,NM_001201738,FBgn0030876,FBgn0030876,4.173122529644269,FBgn0030876
rna-NM_133022.3,34,984,0.034552845528455285,NM_133022,FBgn0030876,FBgn0030876,4.173122529644269,FBgn0030876
rna-NM_001201736.2,36,921,0.03908794788273615,NM_001201736,FBgn0030876,FBgn0030876,4.173122529644269,FBgn0030876
rna-NM_001201737.2,30,788,0.03807106598984772,NM_001201737,FBgn0030876,FBgn0030876,4.173122529644269,FBgn0030876
rna-NM_133023.4,80,2289,0.03494975972040192,NM_133023,FBgn0030877,FBgn0030877,47.83794466403162,FBgn0030877
rna-NM_001272734.1,64,1543,0.04147764095917045,NM_001272734,FBgn0030878,FBgn0030878,7.36086956521739,FBgn0030878
rna-NM_133024.4,61,1468,0.04155313351498638,NM_133024,FBgn0030878,FBgn0030878,7.36086956521739,FBgn0030878
rna-NM_167581.3,242,5507,0.04394407118213183,NM_167581,FBgn0259168,FBgn0259168,319.8656126482214,FBgn0259168
rna-NM_170659.2,164,4228,0.03878902554399243,NM_170659,FBgn0259168,FBgn0259168,319.8656126482214,FBgn0259168
rna-NM_001014750.2,193,4257,0.04533709184871976,NM_001014750,FBgn0259168,FBgn0259168,319.8656126482214,FBgn0259168
rna-NM_170658.3,204,4460,0.045739910313901344,NM_170658,FBgn0259168,FBgn0259168,319.8656126482214,FBgn0259168
rna-NM_001298464.1,115,2978,0.038616521155137674,NM_001298464,FBgn0259168,FBgn0259168,319.8656126482214,FBgn0259168
rna-NM_133029.4,35,843,0.04151838671411625,NM_133029,FBgn0030883,FBgn0030883,16.141501976284584,FBgn0030883
rna-NM_001298467.1,97,2411,0.040232268768146,NM_001298467,FBgn0283469,FBgn0283469,245.75494071146244,FBgn0283469
rna-NM_133030.4,88,2031,0.043328409650418516,NM_133030,FBgn0283469,FBgn0283469,245.75494071146244,FBgn0283469
rna-NM_001298469.1,98,3494,0.028048082427017746,NM_001298469,FBgn0030890,FBgn0030890,364.24110671936756,FBgn0030890
rna-NM_167599.2,67,3075,0.021788617886178863,NM_167599,FBgn0030890,FBgn0030890,364.24110671936756,FBgn0030890
rna-NM_001298470.1,78,3537,0.02205258693808312,NM_001298470,FBgn0030890,FBgn0030890,364.24110671936756,FBgn0030890
rna-NM_133037.3,63,3019,0.020867837032129844,NM_133037,FBgn0030890,FBgn0030890,364.24110671936756,FBgn0030890
rna-NM_078671.5,69,2658,0.025959367945823927,NM_078671,FBgn0030891,FBgn0030891,127.49802371541502,FBgn0030891
rna-NM_001272738.2,69,2658,0.025959367945823927,NM_001272738,FBgn0030891,FBgn0030891,127.49802371541502,FBgn0030891
rna-NM_206776.2,43,1585,0.027129337539432176,NM_206776,FBgn0030892,FBgn0030892,20.6600790513834,FBgn0030892
rna-NM_001258799.1,46,1643,0.02799756542909312,NM_001258799,FBgn0030892,FBgn0030892,20.6600790513834,FBgn0030892
rna-NM_001258800.2,33,1134,0.0291005291005291,NM_001258800,FBgn0021765,FBgn0021765,78.74703557312253,FBgn0021765
rna-NM_078672.5,33,1034,0.031914893617021274,NM_078672,FBgn0021765,FBgn0021765,78.74703557312253,FBgn0021765
rna-NM_001298472.1,82,3098,0.02646868947708199,NM_001298472,FBgn0030893,FBgn0030893,12.424901185770748,FBgn0030893
rna-NM_176755.3,70,2623,0.02668699961875715,NM_176755,FBgn0030893,FBgn0030893,12.424901185770748,FBgn0030893
rna-NM_133039.5,65,2424,0.026815181518151814,NM_133039,FBgn0030893,FBgn0030893,12.424901185770748,FBgn0030893
rna-NM_001258801.2,65,2363,0.027507405840033854,NM_001258801,FBgn0030893,FBgn0030893,12.424901185770748,FBgn0030893
rna-NM_001298471.1,63,2256,0.027925531914893616,NM_001298471,FBgn0030893,FBgn0030893,12.424901185770748,FBgn0030893
rna-NM_133040.3,47,2126,0.022107243650047036,NM_133040,FBgn0030894,FBgn0030894,135.0513833992095,FBgn0030894
rna-NM_001258802.1,49,2101,0.023322227510709188,NM_001258802,FBgn0030894,FBgn0030894,135.0513833992095,FBgn0030894
rna-NM_167602.2,40,1928,0.02074688796680498,NM_167602,FBgn0030894,FBgn0030894,135.0513833992095,FBgn0030894
rna-NM_078673.4,34,1341,0.02535421327367636,NM_078673,FBgn0022724,FBgn0022724,166.79446640316206,FBgn0022724
rna-NM_167604.4,41,1257,0.03261734287987271,NM_167604,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_001272740.2,40,1345,0.02973977695167286,NM_001272740,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_078674.4,38,1160,0.032758620689655175,NM_078674,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_167606.3,39,1160,0.03362068965517241,NM_167606,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_167607.3,37,1160,0.03189655172413793,NM_167607,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_167608.3,55,1343,0.04095309009679821,NM_167608,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_001272741.1,53,1347,0.03934669636228656,NM_001272741,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_001272739.1,36,1159,0.031061259706643658,NM_001272739,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_167603.3,39,1129,0.03454384410983171,NM_167603,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_167605.3,39,1129,0.03454384410983171,NM_167605,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_001258805.2,31,1039,0.029836381135707413,NM_001258805,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_001258804.2,32,1029,0.031098153547133137,NM_001258804,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_001258803.2,49,1212,0.040429042904290426,NM_001258803,FBgn0283471,FBgn0283471,4.714229249011857,FBgn0283471
rna-NM_001258807.3,129,4416,0.029211956521739132,NM_001258807,FBgn0017418,FBgn0017418,209.53754940711462,FBgn0017418
rna-NM_001272742.2,88,3234,0.027210884353741496,NM_001272742,FBgn0017418,FBgn0017418,209.53754940711462,FBgn0017418
rna-NM_001272743.1,100,3350,0.029850746268656716,NM_001272743,FBgn0017418,FBgn0017418,209.53754940711462,FBgn0017418
rna-NM_078675.4,77,2656,0.028990963855421686,NM_078675,FBgn0017418,FBgn0017418,209.53754940711462,FBgn0017418
rna-NM_206777.2,83,2811,0.029526858769121308,NM_206777,FBgn0017418,FBgn0017418,209.53754940711462,FBgn0017418
rna-NM_167610.4,78,2635,0.029601518026565465,NM_167610,FBgn0017418,FBgn0017418,209.53754940711462,FBgn0017418
rna-NM_133045.4,49,920,0.05326086956521739,NM_133045,FBgn0030900,FBgn0030900,0.4177865612648226,FBgn0030900
rna-NM_001370039.1,71,1980,0.03585858585858586,NM_001370039,FBgn0030904,FBgn0030904,3.8217391304347825,FBgn0030904
rna-NM_001298473.1,74,2602,0.02843966179861645,NM_001298473,FBgn0004956,FBgn0004956,35.64229249011858,FBgn0004956
rna-NM_001103545.3,65,2443,0.02660663119115841,NM_001103545,FBgn0004956,FBgn0004956,35.64229249011858,FBgn0004956
rna-NM_080356.4,81,2642,0.030658591975775928,NM_080356,FBgn0004956,FBgn0004956,35.64229249011858,FBgn0004956
rna-NM_133057.3,66,1425,0.04631578947368421,NM_133057,FBgn0030912,FBgn0030912,14.584584980237134,FBgn0030912
rna-NM_206780.2,84,1453,0.057811424638678596,NM_206780,FBgn0030912,FBgn0030912,14.584584980237134,FBgn0030912
rna-NM_001298474.1,80,2446,0.032706459525756335,NM_001298474,FBgn0030914,FBgn0030914,0.7664031620553328,FBgn0030914
rna-NM_133059.3,68,1878,0.0362087326943557,NM_133059,FBgn0030914,FBgn0030914,0.7664031620553328,FBgn0030914
rna-NM_001103546.3,85,2091,0.04065040650406504,NM_001103546,FBgn0265784,FBgn0265784,53.44664031620553,FBgn0265784
rna-NM_001103547.4,143,3518,0.04064809550881183,NM_001103547,FBgn0265784,FBgn0265784,53.44664031620553,FBgn0265784
rna-NM_001103548.4,141,3380,0.04171597633136095,NM_001103548,FBgn0265784,FBgn0265784,53.44664031620553,FBgn0265784
rna-NM_001272749.2,90,2049,0.043923865300146414,NM_001272749,FBgn0265784,FBgn0265784,53.44664031620553,FBgn0265784
rna-NM_001382186.1,92,2475,0.037171717171717175,NM_001382186,FBgn0265784,FBgn0265784,53.44664031620553,FBgn0265784
rna-NM_001347813.2,78,2063,0.03780901599612215,NM_001347813,FBgn0265784,FBgn0265784,53.44664031620553,FBgn0265784
rna-NM_001272748.3,78,2051,0.03803022915650902,NM_001272748,FBgn0265784,FBgn0265784,53.44664031620553,FBgn0265784
rna-NM_001258811.3,66,2015,0.032754342431761785,NM_001258811,FBgn0265784,FBgn0265784,53.44664031620553,FBgn0265784
rna-NM_206781.4,79,2072,0.03812741312741313,NM_206781,FBgn0265784,FBgn0265784,53.44664031620553,FBgn0265784
rna-NM_206783.4,81,2198,0.036851683348498636,NM_206783,FBgn0265784,FBgn0265784,53.44664031620553,FBgn0265784
rna-NM_001272751.1,70,2257,0.031014621178555603,NM_001272751,FBgn0004957,FBgn0004957,33.37549407114624,FBgn0004957
rna-NM_057542.3,74,2331,0.031746031746031744,NM_057542,FBgn0004957,FBgn0004957,33.37549407114624,FBgn0004957
rna-NM_001272750.1,61,1848,0.03300865800865801,NM_001272750,FBgn0004957,FBgn0004957,33.37549407114624,FBgn0004957
rna-NM_133060.3,60,1276,0.047021943573667714,NM_133060,FBgn0030915,FBgn0030915,54.83794466403162,FBgn0030915
rna-NM_078676.4,99,3203,0.030908523259444272,NM_078676,FBgn0008635,FBgn0008635,19.150197628458496,FBgn0008635
rna-NM_133061.3,61,2310,0.026406926406926406,NM_133061,FBgn0052549,FBgn0052549,187.93675889328063,FBgn0052549
rna-NM_206785.2,61,2652,0.023001508295625944,NM_206785,FBgn0052549,FBgn0052549,187.93675889328063,FBgn0052549
rna-NM_206786.2,61,2781,0.02193455591513844,NM_206786,FBgn0052549,FBgn0052549,187.93675889328063,FBgn0052549
rna-NM_167614.2,92,2509,0.036667995217218016,NM_167614,FBgn0052549,FBgn0052549,187.93675889328063,FBgn0052549
rna-NM_167615.2,56,2677,0.020918939110945087,NM_167615,FBgn0052549,FBgn0052549,187.93675889328063,FBgn0052549
rna-NM_206787.2,56,2806,0.019957234497505347,NM_206787,FBgn0052549,FBgn0052549,187.93675889328063,FBgn0052549
rna-NM_001298477.1,139,3668,0.03789531079607415,NM_001298477,FBgn0030930,FBgn0030930,136.27667984189722,FBgn0030930
rna-NM_167623.2,130,3437,0.037823683444864704,NM_167623,FBgn0030930,FBgn0030930,136.27667984189722,FBgn0030930
rna-NM_133073.3,106,2537,0.04178163184864012,NM_133073,FBgn0030930,FBgn0030930,136.27667984189722,FBgn0030930
rna-NM_133074.3,51,1132,0.045053003533568906,NM_133074,FBgn0030931,FBgn0030931,2.0256916996047525,FBgn0030931
rna-NM_001298478.1,154,4005,0.03845193508114857,NM_001298478,FBgn0010194,FBgn0010194,15.743083003952568,FBgn0010194
rna-NM_057576.5,152,3850,0.039480519480519484,NM_057576,FBgn0010194,FBgn0010194,15.743083003952568,FBgn0010194
rna-NM_133075.3,107,2396,0.044657762938230386,NM_133075,FBgn0030932,FBgn0030932,95.4146245059288,FBgn0030932
rna-NM_001298479.1,101,2212,0.045660036166365284,NM_001298479,FBgn0030932,FBgn0030932,95.4146245059288,FBgn0030932
rna-NM_001272759.2,88,2309,0.038111736682546554,NM_001272759,FBgn0265598,FBgn0265598,192.1818181818182,FBgn0265598
rna-NM_176758.3,134,3413,0.03926164664518019,NM_176758,FBgn0265598,FBgn0265598,192.1818181818182,FBgn0265598
rna-NM_167625.3,97,2494,0.03889334402566159,NM_167625,FBgn0265598,FBgn0265598,192.1818181818182,FBgn0265598
rna-NM_001272758.1,97,2494,0.03889334402566159,NM_001272758,FBgn0265598,FBgn0265598,192.1818181818182,FBgn0265598
rna-NM_078678.4,77,2051,0.03754266211604096,NM_078678,FBgn0265598,FBgn0265598,192.1818181818182,FBgn0265598
rna-NM_001272757.1,86,2862,0.03004891684136967,NM_001272757,FBgn0027087,FBgn0027087,61.91304347826087,FBgn0027087
rna-NM_001272756.1,66,2250,0.029333333333333333,NM_001272756,FBgn0027087,FBgn0027087,61.91304347826087,FBgn0027087
rna-NM_133077.2,64,2104,0.030418250950570342,NM_133077,FBgn0027087,FBgn0027087,61.91304347826087,FBgn0027087
rna-NM_167624.3,59,1978,0.029828109201213347,NM_167624,FBgn0027087,FBgn0027087,61.91304347826087,FBgn0027087
rna-NM_133081.3,26,911,0.02854006586169045,NM_133081,FBgn0030938,FBgn0030938,27.001976284585073,FBgn0030938
rna-NM_167626.2,79,2415,0.032712215320910974,NM_167626,FBgn0030941,FBgn0030941,8.317391304347826,FBgn0030941
rna-NM_001298481.1,83,2594,0.03199691595990748,NM_001298481,FBgn0030941,FBgn0030941,8.317391304347826,FBgn0030941
